Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,coef,shift,train_rss,train_mse,train_nmse
0,1.904834367643117e-05,15,0.0,0.0001,,13,63,0.002465454670885082,0.06828874166638595,0.0003809668735286234,1.904834367643117e-05,0.04349827981641027
0,1.904804379266355e-05,16,0.0,0.0001,,13,513,0.0024655372011096605,0.06828730114619591,0.000380960875853271,1.904804379266355e-05,0.04349759500999046
0,1.904522603751758e-05,17,0.0,0.0001,,13,5013,0.002466317439115231,0.06827302678943978,0.0003809045207503516,1.904522603751758e-05,0.04349116046093593
0,1.8233243825360215e-05,18,0.0,0.001,,13,13,0.0031213811603522297,0.06702862461872572,0.0003646648765072043,1.8233243825360215e-05,0.04163693995387575
0,1.8233227372971677e-05,19,0.0,0.001,,13,15,0.0031213867412540953,0.06702854174808055,0.00036466454745943353,1.8233227372971677e-05,0.04163690238364852
0,1.8233161647576665e-05,20,0.0,0.001,,13,23,0.0031214090388952628,0.06702821033510109,0.0003646632329515334,1.8233161647576668e-05,0.04163675229492313
0,1.823283502473995e-05,21,0.0,0.001,,13,63,0.003121519908437718,0.06702655493197371,0.0003646567004947989,1.8232835024739947e-05,0.04163600642789198
0,1.822937409144372e-05,22,0.0,0.001,,13,513,0.003122700945497733,0.06700811328453052,0.0003645874818288744,1.822937409144372e-05,0.04162810313469744
0,1.820703161040924e-05,23,0.0,0.001,,13,5013,0.00313057335332848,0.0668366380302581,0.0003641406322081847,1.8207031610409237e-05,0.04157708245235679
0,1.6946918797204904e-05,24,0.0,0.01,,13,13,0.00422877027838461,0.0648981368996775,0.00033893837594409806,1.6946918797204904e-05,0.03869952308656129
0,1.6946717242662266e-05,25,0.0,0.01,,13,15,0.004228860845926342,0.06489698726422435,0.0003389343448532453,1.6946717242662266e-05,0.038699062822086704
0,1.6945920478288644e-05,26,0.0,0.01,,13,23,0.004229219165300018,0.06489239890508401,0.0003389184095657729,1.6945920478288644e-05,0.03869724335262205
0,1.6942147259122683e-05,27,0.0,0.01,,13,63,0.0042309222601447614,0.06486968944957634,0.00033884294518245363,1.6942147259122683e-05,0.038688626931904446
0,1.6913552065943035e-05,28,0.0,0.01,,13,513,0.004244035000337815,0.06463287409679255,0.00033827104131886073,1.6913552065943035e-05,0.0386233277260805
0,1.6826301426833578e-05,29,0.0,0.01,,13,5013,0.004281616745113593,0.06293437155850277,0.0003365260285366716,1.6826301426833578e-05,0.03842408453839905
0,1.4690703964349934e-05,30,0.0,0.1,,13,13,0.006428572598179262,0.06062381320639885,0.00029381407928699867,1.4690703964349934e-05,0.03354729222635832
